platform,content,score,user,time,song_id,clean_content,words,word_count,sentiment_label,sentiment_prob,sentiment_text,entities,person_entities,location_entities,organization_entities,product_entities,keywords,keyword_list,is_long,summary,topic_0,topic_1,topic_2,topic_3,topic_4,dominant_topic,aspect_results,aspect_晚安,aspect_时候,aspect_朋友,aspect_世界,aspect_我会,aspect_感觉,aspect_流泪,aspect_首歌,aspect_我爱你,aspect_爱心
网易云音乐,刚上班不久还没有发工资，突然感冒发烧了  现在身上一些钱都没有剩了  饿一天头更晕了觉得… 能不能有朋友支 瑗一下   我度过去这些天…,1,晚风揉碎月光l,2025-04-24 22:00:05,1359356908,刚上班不久还没有发工资，突然感冒发烧了 现在身上一些钱都没有剩了 饿一天头更晕了觉得 能不能有朋友支 瑗一下 我度过去这些天,"['上班', '不久', '发工资', '突然', '感冒', '发烧', '现在', '身上', '一些', '一天', '觉得', '不能', '朋友', '一下', '度过', '这些']",16,2,0.5166977643966675,正面,"[('，', 'OTHER', 11, 12), (' ', 'OTHER', 19, 20), ('现在', 'TIME', 20, 22), (' ', 'OTHER', 32, 33), (' ', 'OTHER', 42, 43), (' ', 'OTHER', 50, 51), (' ', 'OTHER', 54, 55)]",[],[],[],[],"[('发烧', 0.9609338026588888), ('感冒', 0.8604109629322223), ('度过', 0.8310061537966666), ('上班', 0.8219875117844445), ('没有', 0.6917385700333333), ('朋友', 0.6496787203155556), ('觉得', 0.5365455477622222), ('不能', 0.44335164827777773)]","['发烧', '感冒', '度过', '上班', '没有', '朋友', '觉得', '不能']",False,,0.0,0.0,0.0,0.0,0.0,0,"[('发工资', '中性', 0.0, '不久还没有发工资，突然感冒', []), ('朋友', '中性', 0.0, ' 能不能有朋友支 瑗一下', [])]",无,无,中性,无,无,无,无,无,无,无
网易云音乐,生着病发烧。身上一点钱都没有了。才开始工作，工资也还没有支出来 快两天都没吃什么了   一个人躺在出租屋里好无力  感觉自己快坚持不下去了  我能讨碗饭吃吗…,1,鲸鱼灰_c,2025-04-24 21:55:30,1359356908,生着病发烧。身上一点钱都没有了。才开始工作，工资也还没有支出来 快两天都没吃什么了 一个人躺在出租屋里好无力 感觉自己快坚持不下去了 我能讨碗饭吃吗,"['生着', '发烧', '身上', '一点', '开始', '工作', '工资', '支出', '两天', '出租', '屋里', '无力', '感觉', '坚持', '下去', '我能', '碗饭']",17,2,0.5691059231758118,正面,"[('。', 'OTHER', 5, 6), ('。', 'OTHER', 15, 16), ('，', 'OTHER', 21, 22), (' ', 'OTHER', 31, 32), (' ', 'OTHER', 41, 42), (' ', 'OTHER', 54, 55), ('下去', 'TIME', 63, 65), (' ', 'OTHER', 66, 67)]",[],[],[],[],"[('碗饭', 0.8229438301033333), ('发烧', 0.7207003519941666), ('出租', 0.6937273790691667), ('无力', 0.5979703341508333), ('支出', 0.564348475525), ('工资', 0.5322473670116666), ('没有', 0.5188039275249999), ('坚持', 0.4845479263591667), ('感觉', 0.47012319077583337), ('工作', 0.35022827852916666), ('开始', 0.32041892567)]","['碗饭', '发烧', '出租', '无力', '支出', '工资', '没有', '坚持', '感觉', '工作', '开始']",False,,0.0,0.0,0.0,0.0,0.0,0,"[('无力', '正面', 0.3333333333333333, '出租屋里好无力 感觉自己', [('好', 1.0)]), ('感觉', '正面', 0.3333333333333333, '里好无力 感觉自己快坚持', [('好', 1.0)]), ('碗饭', '中性', 0.0, '了 我能讨碗饭吃吗', [])]",无,无,无,无,无,正面,无,无,无,无
网易云音乐,晚安,1,Kz7丶,2025-04-24 21:54:17,1359356908,晚安,['晚安'],1,2,0.4150713980197906,正面,[],[],[],[],[],"[('晚安', 11.2616203224)]",['晚安'],False,,0.0,0.0,0.0,0.0,0.0,0,"[('晚安', '中性', 0.0, '晚安', [])]",中性,无,无,无,无,无,无,无,无,无
网易云音乐,但是更希望你平安~,1,Nik-China,2025-04-24 21:53:49,1359356908,但是更希望你平安,"['希望', '平安']",2,2,0.4717813432216644,正面,[],[],[],[],[],"[('希望', 5.20533827518)]",['希望'],False,,0.0,0.0,0.0,0.0,0.0,0,[],无,无,无,无,无,无,无,无,无,无
网易云音乐,醒来万物皆是沉寂，唯有你是世间的一抹旖旎，他人困于山中晨雾，我困于你。,1,谁又懂得遗憾,2025-04-24 21:37:37,1359356908,醒来万物皆是沉寂，唯有你是世间的一抹旖旎，他人困于山中晨雾，我困于你。,"['醒来', '万物', '沉寂', '唯有', '世间', '一抹', '旖旎', '他人', '困于', '山中', '晨雾', '困于']",12,1,0.4028117060661316,中性,"[('，', 'OTHER', 8, 9), ('，', 'OTHER', 20, 21), ('，', 'OTHER', 29, 30), ('。', 'OTHER', 34, 35)]",[],[],[],[],"[('困于', 3.4123720019333335), ('晨雾', 1.755563637), ('世间', 1.38247926428), ('万物', 1.2923913990516667), ('醒来', 1.2800145803133334)]","['困于', '晨雾', '世间', '万物', '醒来']",False,,0.0,0.0,0.0,0.0,0.0,0,"[('万物', '中性', 0.0, '醒来万物皆是沉寂，', []), ('世间', '中性', 0.0, '，唯有你是世间的一抹旖旎', []), ('晨雾', '中性', 0.0, '人困于山中晨雾，我困于你', [])]",无,无,无,无,无,无,无,无,无,无
网易云音乐,晚安 我爱你,1,capper的歌好好听,2025-04-24 21:36:28,1359356908,晚安 我爱你,"['晚安', '我爱你']",2,1,0.4281195104122162,中性,"[(' ', 'OTHER', 2, 3)]",[],[],[],[],"[('晚安', 11.2616203224)]",['晚安'],False,,0.0,0.0,0.0,0.0,0.0,0,"[('晚安', '中性', 0.0, '晚安 我爱你', []), ('我爱你', '中性', 0.0, '晚安 我爱你', [])]",中性,无,无,无,无,无,无,无,中性,无
网易云音乐,嘴上说着要翻篇   其实心里还是偷偷折了个角,1,小欣思绪如风,2025-04-24 21:36:22,1359356908,嘴上说着要翻篇 其实心里还是偷偷折了个角,"['嘴上', '翻篇', '心里', '偷偷']",4,2,0.4239949882030487,正面,"[(' ', 'OTHER', 7, 8)]",[],[],[],[],"[('个角', 11.9547675029)]",['个角'],False,,0.0,0.0,0.0,0.0,0.0,0,"[('个角', '中性', 0.0, '是偷偷折了个角', [])]",无,无,无,无,无,无,无,无,无,无
网易云音乐,"""后来 和你有点像的人 我都会多看上几眼”",1,小欣思绪如风,2025-04-24 21:36:02,1359356908,后来 和你有点像的人 我都会多看上几眼,"['后来', '有点像', '几眼']",3,2,0.5722350478172302,正面,"[('后来', 'TIME', 0, 2), (' ', 'OTHER', 2, 3), (' ', 'OTHER', 10, 11)]",[],[],[],[],"[('有点像', 8.9308643524)]",['有点像'],False,,0.0,0.0,0.0,0.0,0.0,0,[],无,无,无,无,无,无,无,无,无,无
网易云音乐,睡个好觉比爱重要,1,聆漫冬,2025-04-24 21:28:29,1359356908,睡个好觉比爱重要,"['睡个', '好觉', '比爱', '重要']",4,1,0.4346990287303924,中性,[],[],[],[],[],"[('觉比', 11.9547675029)]",['觉比'],False,,0.0,0.0,0.0,0.0,0.0,0,[],无,无,无,无,无,无,无,无,无,无
网易云音乐,晚安,1,咖啡加点苦07,2025-04-24 21:27:14,1359356908,晚安,['晚安'],1,2,0.4150713980197906,正面,[],[],[],[],[],"[('晚安', 11.2616203224)]",['晚安'],False,,0.0,0.0,0.0,0.0,0.0,0,"[('晚安', '中性', 0.0, '晚安', [])]",中性,无,无,无,无,无,无,无,无,无
网易云音乐,找个人98年4月27日的四川女孩子,1,摇滚Art,2025-04-24 21:25:36,1359356908,找个人年月日的四川女孩子,"['个人', '年月日', '四川', '女孩子']",4,2,0.4552047550678253,正面,"[('年月日', 'TIME', 3, 6), ('四川', 'LOCATION', 7, 9)]",[],['四川'],[],[],"[('女孩子', 2.5819398526533335), ('四川', 2.050164496573333), ('个人', 1.7927659779566667)]","['女孩子', '四川', '个人']",False,,0.0,0.0,0.0,0.0,0.0,0,"[('个人', '中性', 0.0, '找个人年月日的四', []), ('四川', '中性', 0.0, '人年月日的四川女孩子', []), ('女孩子', '中性', 0.0, '月日的四川女孩子', [])]",无,无,无,无,无,无,无,无,无,无
网易云音乐,😭,1,用户5084440546,2025-04-24 21:21:32,1359356908,,[],0,0,0.0,负面,[],[],[],[],[],[],[],False,,0.0,0.0,0.0,0.0,0.0,0,[],无,无,无,无,无,无,无,无,无,无
网易云音乐,"我要乖乖睡觉觉啦。
",1,忏悔有用吗,2025-04-24 21:18:50,1359356908,我要乖乖睡觉觉啦。,"['我要', '乖乖', '睡觉觉']",3,1,0.4275159239768982,中性,"[('。', 'OTHER', 8, 9)]",[],[],[],[],"[('睡觉觉', 11.9547675029)]",['睡觉觉'],False,,0.0,0.0,0.0,0.0,0.0,0,"[('睡觉觉', '中性', 0.0, '我要乖乖睡觉觉啦。', [])]",无,无,无,无,无,无,无,无,无,无
网易云音乐,生着病发烧。身上一点钱都没有了。才开始工作，工资也还没有支出来 快两天都没吃什么了   一个人躺在出租屋里好无力  感觉自己快坚持不下去了  我能讨碗饭吃吗…,1,西红柿_0lvQ,2025-04-24 21:12:17,1359356908,生着病发烧。身上一点钱都没有了。才开始工作，工资也还没有支出来 快两天都没吃什么了 一个人躺在出租屋里好无力 感觉自己快坚持不下去了 我能讨碗饭吃吗,"['生着', '发烧', '身上', '一点', '开始', '工作', '工资', '支出', '两天', '出租', '屋里', '无力', '感觉', '坚持', '下去', '我能', '碗饭']",17,2,0.5691059231758118,正面,"[('。', 'OTHER', 5, 6), ('。', 'OTHER', 15, 16), ('，', 'OTHER', 21, 22), (' ', 'OTHER', 31, 32), (' ', 'OTHER', 41, 42), (' ', 'OTHER', 54, 55), ('下去', 'TIME', 63, 65), (' ', 'OTHER', 66, 67)]",[],[],[],[],"[('碗饭', 0.8229438301033333), ('发烧', 0.7207003519941666), ('出租', 0.6937273790691667), ('无力', 0.5979703341508333), ('支出', 0.564348475525), ('工资', 0.5322473670116666), ('没有', 0.5188039275249999), ('坚持', 0.4845479263591667), ('感觉', 0.47012319077583337), ('工作', 0.35022827852916666), ('开始', 0.32041892567)]","['碗饭', '发烧', '出租', '无力', '支出', '工资', '没有', '坚持', '感觉', '工作', '开始']",False,,0.0,0.0,0.0,0.0,0.0,0,"[('无力', '正面', 0.3333333333333333, '出租屋里好无力 感觉自己', [('好', 1.0)]), ('感觉', '正面', 0.3333333333333333, '里好无力 感觉自己快坚持', [('好', 1.0)]), ('碗饭', '中性', 0.0, '了 我能讨碗饭吃吗', [])]",无,无,无,无,无,正面,无,无,无,无
网易云音乐,与家里人吵架出来了 身上一点钱都没有了。才开始工作，工资也还没有支出来 快两天都没吃什么了   一个人躺在出租屋里好无力  感觉自己快坚持不下去了  我能讨碗饭吃吗…,1,抹茶布丁Ii,2025-04-24 21:04:09,1359356908,与家里人吵架出来了 身上一点钱都没有了。才开始工作，工资也还没有支出来 快两天都没吃什么了 一个人躺在出租屋里好无力 感觉自己快坚持不下去了 我能讨碗饭吃吗,"['家里人', '吵架', '出来', '身上', '一点', '开始', '工作', '工资', '支出', '两天', '出租', '屋里', '无力', '感觉', '坚持', '下去', '我能', '碗饭']",18,2,0.5850853323936462,正面,"[(' ', 'OTHER', 9, 10), ('。', 'OTHER', 19, 20), ('，', 'OTHER', 25, 26), (' ', 'OTHER', 35, 36), (' ', 'OTHER', 45, 46), (' ', 'OTHER', 58, 59), ('下去', 'TIME', 67, 69), (' ', 'OTHER', 70, 71)]",[],[],[],[],"[('碗饭', 0.7596404585569231), ('吵架', 0.66288260948), ('出租', 0.6403637345253846), ('无力', 0.5519726161392308), ('支出', 0.5209370543307692), ('工资', 0.4913052618569231), ('没有', 0.47889593309999995), ('坚持', 0.4472750089469231), ('感觉', 0.43395986840846157), ('出来', 0.33609201952307693), ('工作', 0.3232876417192308), ('开始', 0.29577131600307693)]","['碗饭', '吵架', '出租', '无力', '支出', '工资', '没有', '坚持', '感觉', '出来', '工作', '开始']",False,,0.0,0.0,0.0,0.0,0.0,0,"[('家里人', '中性', 0.0, '与家里人吵架出来了', []), ('无力', '正面', 0.3333333333333333, '出租屋里好无力 感觉自己', [('好', 1.0)]), ('感觉', '正面', 0.3333333333333333, '里好无力 感觉自己快坚持', [('好', 1.0)]), ('碗饭', '中性', 0.0, '了 我能讨碗饭吃吗', [])]",无,无,无,无,无,正面,无,无,无,无
网易云音乐,太贪心要进黑名单的阿[大哭],1,真的是服了呢,2025-04-24 20:55:04,1359356908,太贪心要进黑名单的阿大哭,"['贪心', '要进', '黑名单', '大哭']",4,2,0.4180492460727691,正面,"[('黑名单', 'PERSON', 5, 8)]",['黑名单'],[],[],[],"[('贪心', 5.382591718), ('大哭', 4.072467719195)]","['贪心', '大哭']",False,,0.0,0.0,0.0,0.0,0.0,0,"[('黑名单', '中性', 0.0, '太贪心要进黑名单的阿大哭', [])]",无,无,无,无,无,无,无,无,无,无
网易云音乐,晚是全世界的晚 安是只给你的安,1,若我及时止损-,2025-04-24 20:44:48,1359356908,晚是全世界的晚 安是只给你的安,"['晚是', '全世界', '安是']",3,1,0.4243413507938385,中性,"[(' ', 'OTHER', 7, 8)]",[],[],[],[],"[('全世界', 6.80147590842)]",['全世界'],False,,0.0,0.0,0.0,0.0,0.0,0,"[('全世界', '中性', 0.0, '晚是全世界的晚 安是', [])]",无,无,无,无,无,无,无,无,无,无
网易云音乐,从泷泷那里转过来的这首也很好听哦[VIP],1,我不颠-,2025-04-24 20:41:11,1359356908,从泷泷那里转过来的这首也很好听哦VIP,"['那里', '转过', '这首', '好听', 'VIP']",5,2,0.5283491611480713,正面,[],[],[],[],[],"[('好听', 4.33478451756), ('转过', 3.601821702155)]","['好听', '转过']",False,,0.0,0.0,0.0,0.0,0.0,0,[],无,无,无,无,无,无,无,无,无,无
网易云音乐,嗨👋,1,瀑布悠然自得黑熊,2025-04-24 20:39:50,1359356908,嗨,[],0,2,0.3642547130584717,正面,[],[],[],[],[],[],[],False,,0.0,0.0,0.0,0.0,0.0,0,[],无,无,无,无,无,无,无,无,无,无
网易云音乐,赶紧听吧，以后要vip就老实了,1,听喵笨,2025-04-24 20:27:38,1359356908,赶紧听吧，以后要vip就老实了,"['赶紧', '以后', 'vip', '老实']",4,1,0.4079680442810058,中性,"[('，', 'OTHER', 4, 5)]",[],[],[],[],"[('老实', 7.66626692626)]",['老实'],False,,0.0,0.0,0.0,0.0,0.0,0,"[('老实', '中性', 0.0, '要vip就老实了', [])]",无,无,无,无,无,无,无,无,无,无
网易云音乐,晚安,1,恰亿小口,2025-04-24 20:11:14,1359356908,晚安,['晚安'],1,2,0.4150713980197906,正面,[],[],[],[],[],"[('晚安', 11.2616203224)]",['晚安'],False,,0.0,0.0,0.0,0.0,0.0,0,"[('晚安', '中性', 0.0, '晚安', [])]",中性,无,无,无,无,无,无,无,无,无
网易云音乐,你不在的日子里我真的好想你,1,我爱小泽lyz,2025-04-24 20:07:57,1359356908,你不在的日子里我真的好想你,"['日子', '真的', '好想你']",3,2,0.4162225723266601,正面,[],[],[],[],[],"[('日子', 5.92786686785)]",['日子'],False,,0.0,0.0,0.0,0.0,0.0,0,"[('日子', '正面', 0.3333333333333333, '你不在的日子里我真的好', [('好', 1.0)]), ('好想你', '中性', 0.0, '子里我真的好想你', [])]",无,无,无,无,无,无,无,无,无,无
网易云音乐,真的不可以吗,1,拜托微辣,2025-04-24 20:06:49,1359356908,真的不可以吗,['真的'],1,1,0.3876356780529022,中性,[],[],[],[],[],[],[],False,,0.0,0.0,0.0,0.0,0.0,0,[],无,无,无,无,无,无,无,无,无,无
网易云音乐,那一张张截图是我们回不去的永远.,1,痛诉軒泪,2025-04-24 20:06:17,1359356908,那一张张截图是我们回不去的永远,"['一张', '截图', '我们', '回不去', '永远']",5,2,0.3552766144275665,正面,[],[],[],[],[],"[('截图', 5.7513911896), ('回不去', 5.09355279265)]","['截图', '回不去']",False,,0.0,0.0,0.0,0.0,0.0,0,[],无,无,无,无,无,无,无,无,无,无
网易云音乐,那场不久的恋爱你谈了多久.,1,小妤语,2025-04-24 19:48:14,1359356908,那场不久的恋爱你谈了多久,"['那场', '不久', '恋爱', '多久']",4,2,0.4610995054244995,正面,[],[],[],[],[],"[('恋爱', 7.85567233794)]",['恋爱'],False,,0.0,0.0,0.0,0.0,0.0,0,[],无,无,无,无,无,无,无,无,无,无
网易云音乐,那就一起睡吧！（手动狗头）,1,ins图研所,2025-04-24 19:42:46,1359356908,那就一起睡吧！（手动狗头）,"['一起', '手动', '狗头']",3,2,0.4588752090930938,正面,"[('！', 'OTHER', 6, 7), ('（', 'OTHER', 7, 8), ('）', 'OTHER', 12, 13)]",[],[],[],[],"[('狗头', 5.06973876815), ('手动', 4.22267826831)]","['狗头', '手动']",False,,0.0,0.0,0.0,0.0,0.0,0,"[('手动', '中性', 0.0, '起睡吧！（手动狗头）', []), ('狗头', '中性', 0.0, '吧！（手动狗头）', [])]",无,无,无,无,无,无,无,无,无,无
网易云音乐,我也是！每次听歌的时候都会想到这首歌,1,期末不进前十不改网名略略,2025-04-24 19:40:47,1359356908,我也是！每次听歌的时候都会想到这首歌,"['每次', '听歌', '时候', '想到', '首歌']",5,2,0.5127211809158325,正面,"[('！', 'MUSIC', 3, 4)]",[],[],[],[],"[('听歌', 2.988691875725), ('首歌', 2.6806559554), ('想到', 1.4020322845), ('时候', 1.07218658336)]","['听歌', '首歌', '想到', '时候']",False,,0.0,0.0,0.0,0.0,0.0,0,"[('时候', '中性', 0.0, '每次听歌的时候都会想到这', []), ('首歌', '中性', 0.0, '都会想到这首歌', [])]",无,中性,无,无,无,无,无,中性,无,无
网易云音乐,妥协是我最后的无奈,1,再难掩饰悲痛,2025-04-24 19:40:46,1359356908,妥协是我最后的无奈,"['妥协', '最后', '无奈']",3,1,0.3568133115768432,中性,[],[],[],[],[],"[('妥协', 7.93967231235)]",['妥协'],False,,0.0,0.0,0.0,0.0,0.0,0,[],无,无,无,无,无,无,无,无,无,无
网易云音乐,晚安💤大家,1,yii_14,2025-04-24 19:40:30,1359356908,晚安大家,"['晚安', '大家']",2,1,0.4310711324214935,中性,[],[],[],[],[],"[('晚安', 5.6308101612), ('大家', 2.435749754535)]","['晚安', '大家']",False,,0.0,0.0,0.0,0.0,0.0,0,"[('晚安', '中性', 0.0, '晚安大家', []), ('大家', '中性', 0.0, '晚安大家', [])]",中性,无,无,无,无,无,无,无,无,无
网易云音乐,我也这样，但慢慢释怀吧，你值得更好的,1,孤生剑锋,2025-04-24 19:33:36,1359356908,我也这样，但慢慢释怀吧，你值得更好的,"['慢慢', '释怀', '值得', '更好']",4,1,0.4040003418922424,中性,"[('，', 'OTHER', 4, 5), ('释怀', 'PERSON', 8, 10), ('，', 'OTHER', 11, 12)]",['释怀'],[],[],[],"[('值得', 6.01760830067)]",['值得'],False,,0.0,0.0,0.0,0.0,0.0,0,"[('释怀', '中性', 0.0, '样，但慢慢释怀吧，你值得', [])]",无,无,无,无,无,无,无,无,无,无
